folioviv,foliohog,est_socio,leche,huevo,pescado,p_leche,p_huevo
1660271213,1,2,2140.69,205.71,0,18.72,28.5
1660271214,1,2,128.57,591.42,0,18.72,28.5
1660271215,1,2,578.55,385.71,0,18.72,28.5
1660271216,1,2,642.85,694.27,0,18.72,28.5
1660271217,1,2,398.56,192.85,0,18.72,28.5
1660271218,1,2,874.26,192.85,0,18.72,28.5
1660271519,1,2,1337.1,218.57,0,18.72,28.5
1660271520,1,2,385.7,192.85,0,18.72,28.5
1660271521,1,2,2327.11,449.99,0,18.72,28.5
1660271522,1,2,154.28,179.99,0,18.72,28.5
1660271523,1,2,179.99,385.71,0,18.72,28.5
1660271524,1,2,0,0,0,18.72,28.5
1660271601,1,2,1221.41,0,0,18.72,28.5
1660271602,1,2,1671.41,385.7,0,18.72,28.5
1660271603,1,2,655.71,719.98,0,18.72,28.5
1660271605,1,2,835.7,257.14,0,18.72,28.5
1660271606,1,2,2237.13,89.99,0,18.72,28.5
1660271707,1,2,1285.69,334.28,0,18.72,28.5
1660271708,1,2,1092.82,128.57,0,18.72,28.5
1660271709,1,2,282.85,0,0,18.72,28.5
1660271710,1,2,9707.13,334.28,6685.7,18.72,28.5
1660271711,1,2,899.98,334.28,0,18.72,28.5
1660271712,1,2,1324.25,0,0,18.72,28.5
1660490301,1,2,1478.52,0,0,18.72,28.5
1660490302,1,2,1349.99,128.57,0,18.72,28.5
1660490304,1,2,411.4,192.85,0,18.72,28.5
1660490305,1,2,0,0,257.14,18.72,28.5
1660490306,1,2,1658.5,437.14,1285.7,18.72,28.5
1660490419,1,2,257.14,321.42,771.42,18.72,28.5
1660490421,1,2,642.85,0,0,18.72,28.5
1660490423,1,2,1163.52,379.27,1285.7,18.72,28.5
1660490424,1,2,2005.71,848.56,514.28,18.72,28.5
1660490813,1,2,257.14,167.14,0,18.72,28.5
1660490814,1,2,321.42,0,514.28,18.72,28.5
1660490815,1,2,462.82,192.85,1028.56,18.72,28.5
1660490816,1,2,629.99,244.27,642.85,18.72,28.5
1660490817,1,2,1709.96,694.27,617.13,18.72,28.5
1660490818,1,2,102.85,359.98,385.71,18.72,28.5
1660490907,1,2,1214.98,167.14,2699.97,18.72,28.5
1660490908,1,2,77.14,0,514.28,18.72,28.5
1660490909,1,2,372.83,359.98,359.99,18.72,28.5
1660490910,1,2,1247.11,282.84,771.42,18.72,28.5
1660490911,1,2,154.28,0,0,18.72,28.5
1660490912,1,2,218.56,282.84,321.42,18.72,28.5
1660618001,1,2,0,0,0,18.72,28.5
1660618002,1,2,385.71,475.71,0,18.72,28.5
1660618003,1,2,321.42,359.99,3857.14,18.72,28.5
1660618004,1,2,1619.98,128.57,0,18.72,28.5
1660618005,1,2,4268.52,449.99,2957.14,18.72,28.5
1660618216,1,2,1118.55,0,0,18.72,28.5
1660618217,1,2,771.42,385.71,0,18.72,28.5
1660618217,2,2,4307.13,334.28,1388.57,18.72,28.5
1660618218,1,2,0,0,0,18.72,28.5
1660618219,1,2,128.57,0,3214.28,18.72,28.5
1660618220,1,2,0,520.7,3214.28,18.72,28.5
1660618221,1,2,848.56,0,0,18.72,28.5
1660618222,1,2,655.7,0,1028.57,18.72,28.5
1660618224,1,2,2969.96,1697.12,0,18.72,28.5
1660618225,1,2,1928.57,0,2622.85,18.72,28.5
1660618226,1,2,732.84,411.42,0,18.72,28.5
1660618606,1,2,269.99,514.27,501.42,18.72,28.5
1660618607,1,2,1941.42,282.85,0,18.72,28.5
1660618608,1,2,231.42,321.42,0,18.72,28.5
1660618609,1,2,1247.12,617.13,0,18.72,28.5
1660618610,1,2,2764.24,0,0,18.72,28.5
1660618711,1,2,0,668.56,0,18.72,28.5
1660618712,1,2,2159.97,848.56,1748.56,18.72,28.5
1660618713,1,2,1157.11,192.85,3085.7,18.72,28.5
1660618713,2,2,257.14,0,0,18.72,28.5
1660618714,1,2,488.57,0,0,18.72,28.5
1660618715,1,2,1388.55,295.71,0,18.72,28.5
1660657306,1,1,0,0,0,18.72,28.5
1660657307,1,1,282.84,295.71,0,18.72,28.5
1660657308,1,1,2777.07,0,0,18.72,28.5
1660657310,1,1,3265.7,321.42,0,18.72,28.5
1660657321,1,1,617.13,1414.26,257.14,18.72,28.5
1660657322,1,1,790.7,514.28,0,18.72,28.5
1660657323,1,1,694.27,771.41,0,18.72,28.5
1660657324,1,1,385.7,642.85,0,18.72,28.5
1660657325,1,1,0,977.13,1079.99,18.72,28.5
1660657501,1,1,719.99,334.27,0,18.72,28.5
1660657502,1,1,411.42,257.14,64.28,18.72,28.5
1660657503,1,1,0,0,128.57,18.72,28.5
1660657504,1,1,0,1169.98,0,18.72,28.5
1660657505,1,1,514.28,501.41,0,18.72,28.5
1660657816,1,1,2057.09,218.57,0,18.72,28.5
1660657817,1,1,0,0,0,18.72,28.5
1660657819,1,1,1144.27,334.28,0,18.72,28.5
1660657820,1,1,0,449.99,205.71,18.72,28.5
1660657820,2,1,0,925.71,411.42,18.72,28.5
1660657820,3,1,0,128.57,0,18.72,28.5
1660657911,1,1,0,385.71,0,18.72,28.5
1660657912,1,1,552.84,128.57,0,18.72,28.5
1660657913,1,1,102.85,681.41,0,18.72,28.5
1660657914,1,1,777.82,951.4,514.28,18.72,28.5
1660657914,2,1,334.28,308.57,334.28,18.72,28.5
1660657915,1,1,231.42,0,0,18.72,28.5
1660753307,1,2,565.7,437.14,0,18.72,28.5
1660753308,1,2,282.85,167.14,0,18.72,28.5
1660753309,1,2,231.42,437.14,0,18.72,28.5
1660753310,1,2,385.7,167.14,0,18.72,28.5
1660753311,1,2,231.42,707.12,0,18.72,28.5
1660753312,1,2,0,848.56,0,18.72,28.5
1660753501,1,2,488.56,719.98,0,18.72,28.5
1660753502,1,2,1041.41,385.71,0,18.72,28.5
1660753503,1,2,874.28,179.99,0,18.72,28.5
1660753504,1,2,694.27,231.42,0,18.72,28.5
1660753505,1,2,0,205.71,0,18.72,28.5
1660753506,1,2,1298.57,0,0,18.72,28.5
1660753819,1,2,0,359.99,0,18.72,28.5
1660753820,1,2,578.56,719.98,0,18.72,28.5
1660753821,1,2,1877.11,719.99,0,18.72,28.5
1660753822,1,2,372.84,0,771.42,18.72,28.5
1660753823,1,2,411.41,192.85,0,18.72,28.5
1660753824,1,2,899.99,0,0,18.72,28.5
1660753913,1,2,89.99,0,0,18.72,28.5
1660753914,1,2,822.84,359.98,0,18.72,28.5
1660753915,1,2,0,1041.41,0,18.72,28.5
1660753916,1,2,0,0,0,18.72,28.5
1660753917,1,2,1825.65,1259.96,0,18.72,28.5
1660753918,1,2,1311.41,1079.97,0,18.72,28.5
1660844007,1,2,0,154.28,0,18.72,28.5
1660844008,1,2,514.28,385.71,0,18.72,28.5
1660844009,1,2,0,0,0,18.72,28.5
1660844010,1,2,359.99,1015.69,0,18.72,28.5
1660844011,1,2,771.42,0,0,18.72,28.5
1660844012,1,2,257.14,0,0,18.72,28.5
1660844401,1,2,1388.56,0,0,18.72,28.5
1660844402,1,2,2455.69,0,1671.42,18.72,28.5
1660844403,1,2,1028.56,0,0,18.72,28.5
1660844404,1,2,1992.82,668.57,0,18.72,28.5
1660844405,1,2,694.28,0,0,18.72,28.5
1660844406,1,2,938.55,154.28,0,18.72,28.5
1660844613,1,2,0,0,0,18.72,28.5
1660844615,1,2,192.85,179.99,0,18.72,28.5
1660844616,1,2,0,128.57,0,18.72,28.5
1660844617,1,2,257.14,0,0,18.72,28.5
1660844618,1,2,2764.26,359.99,0,18.72,28.5
1660844719,1,2,629.99,0,0,18.72,28.5
1660844720,1,2,0,0,0,18.72,28.5
1660844721,1,2,141.42,0,0,18.72,28.5
1660844722,1,2,154.28,0,0,18.72,28.5
1660844724,1,2,1992.83,0,578.57,18.72,28.5
1660953006,1,1,3599.99,179.99,0,18.72,28.5
1660953007,1,1,951.41,359.99,0,18.72,28.5
1660953008,1,1,257.14,179.99,0,18.72,28.5
1660953008,2,1,257.14,359.99,0,18.72,28.5
1660953009,1,1,0,681.41,0,18.72,28.5
1660953010,1,1,1105.7,437.14,0,18.72,28.5
1660953401,1,1,861.41,0,0,18.72,28.5
1660953402,1,1,437.13,0,0,18.72,28.5
1660953403,1,1,707.13,334.28,385.71,18.72,28.5
1660953404,1,1,0,128.57,0,18.72,28.5
1660953405,1,1,347.14,0,0,18.72,28.5
1660953611,1,1,0,0,0,18.72,28.5
1660953612,1,1,2095.68,0,0,18.72,28.5
1660953612,2,1,385.71,0,0,18.72,28.5
1660953613,1,1,1157.12,385.71,0,18.72,28.5
1660953614,1,1,0,0,0,18.72,28.5
1660953615,1,1,1221.4,0,462.85,18.72,28.5
1660953717,1,1,0,0,0,18.72,28.5
1660953718,1,1,2892.84,0,0,18.72,28.5
1660953719,1,1,1105.7,398.56,0,18.72,28.5
1660953720,1,1,128.57,0,0,18.72,28.5
1661116201,1,1,449.99,411.42,385.71,18.72,28.5
1661116202,1,1,167.14,385.71,771.42,18.72,28.5
1661116203,1,1,179.99,192.85,0,18.72,28.5
1661116204,1,1,771.42,0,0,18.72,28.5
1661116205,1,1,0,359.99,0,18.72,28.5
1661116205,2,1,128.57,385.71,0,18.72,28.5
1661116205,3,1,565.7,488.56,0,18.72,28.5
1661116222,1,1,0,0,0,18.72,28.5
1661116223,1,1,462.85,192.85,0,18.72,28.5
1661116224,1,1,0,0,0,18.72,28.5
1661116225,1,1,925.7,264.85,0,18.72,28.5
1661116226,1,1,0,0,0,18.72,28.5
1661116311,1,1,385.71,0,0,18.72,28.5
1661116313,1,1,0,359.99,0,18.72,28.5
1661116314,1,1,0,0,321.42,18.72,28.5
1661116316,1,1,2571.42,0,0,18.72,28.5
1661116506,1,1,565.71,385.71,0,18.72,28.5
1661116507,1,1,0,257.14,0,18.72,28.5
1661116509,1,1,192.85,617.14,0,18.72,28.5
1661116917,1,1,0,411.42,0,18.72,28.5
1661116918,1,1,0,0,0,18.72,28.5
1661116919,1,1,205.71,1157.12,0,18.72,28.5
1661116920,1,1,179.99,0,0,18.72,28.5
1661116921,1,1,0,192.85,0,18.72,28.5
1661237201,1,2,964.27,488.56,0,18.72,28.5
1661237202,1,2,4062.81,0,462.85,18.72,28.5
1661237203,1,2,1877.1,167.14,0,18.72,28.5
1661237205,1,2,321.42,0,2571.42,18.72,28.5
1661237206,1,2,3445.69,321.42,642.85,18.72,28.5
1661237313,1,2,1799.96,205.71,231.42,18.72,28.5
1661237314,1,2,694.28,0,1414.28,18.72,28.5
1661237315,1,2,1594.26,707.14,0,18.72,28.5
1661237316,1,2,1923.8,512.87,2095.7,18.72,28.5
1661237317,1,2,1504.26,681.42,0,18.72,28.5
1661237318,1,2,0,0,0,18.72,28.5
1661237507,1,2,0,0,0,18.72,28.5
1661237509,1,2,424.27,462.85,1028.57,18.72,28.5
1661237510,1,2,1465.68,83.57,0,18.72,28.5
1661237511,1,2,0,282.85,282.85,18.72,28.5
1661237919,1,2,411.42,0,0,18.72,28.5
1661237920,1,2,771.42,0,0,18.72,28.5
1661237921,1,2,0,0,0,18.72,28.5
1661237922,1,2,244.28,0,0,18.72,28.5
1661237923,1,2,514.28,0,0,18.72,28.5
1661237924,1,2,0,0,0,18.72,28.5
1661282011,1,1,321.42,0,0,18.72,28.5
1661282012,1,1,0,0,0,18.72,28.5
1661282014,1,1,437.14,334.28,0,18.72,28.5
1661282015,1,1,0,0,642.85,18.72,28.5
1661282406,1,1,321.42,128.57,0,18.72,28.5
1661282407,1,1,1028.56,334.28,0,18.72,28.5
1661282408,1,1,797.12,0,0,18.72,28.5
1661282409,1,1,938.54,347.14,218.57,18.72,28.5
1661282421,1,1,231.42,642.85,0,18.72,28.5
1661282422,1,1,359.99,257.14,0,18.72,28.5
1661282423,1,1,257.14,0,0,18.72,28.5
1661282424,1,1,668.56,642.85,0,18.72,28.5
1661282616,1,1,205.71,167.14,0,18.72,28.5
1661282617,1,1,2159.98,154.28,0,18.72,28.5
1661282618,1,1,2417.1,334.28,0,18.72,28.5
1661282619,1,1,1542.84,539.98,0,18.72,28.5
1661282620,1,1,1079.98,0,0,18.72,28.5
1661282801,1,1,797.11,192.85,0,18.72,28.5
1661282802,1,1,964.27,359.99,0,18.72,28.5
1661282803,1,1,1902.82,668.54,218.57,18.72,28.5
1661282804,1,1,2134.26,173.57,0,18.72,28.5
1661282805,1,1,861.41,0,0,18.72,28.5
1661282805,2,1,192.85,385.71,0,18.72,28.5
1661287206,1,1,0,0,0,18.72,28.5
1661287207,1,1,977.13,0,0,18.72,28.5
1661287208,1,1,1542.84,0,0,18.72,28.5
1661287209,1,1,2622.81,282.85,199.28,18.72,28.5
1661287210,1,1,2063.55,0,771.42,18.72,28.5
1661287221,1,1,617.13,0,0,18.72,28.5
1661287222,1,1,205.71,642.85,0,18.72,28.5
1661287223,1,1,1041.39,321.42,2699.98,18.72,28.5
1661287223,2,1,167.14,321.42,0,18.72,28.5
1661287224,1,1,655.7,0,437.14,18.72,28.5
1661287225,1,1,822.85,321.42,0,18.72,28.5
1661287226,1,1,707.13,411.42,0,18.72,28.5
1661287316,1,1,102.85,0,0,18.72,28.5
1661287317,1,1,1131.4,0,0,18.72,28.5
1661287318,1,1,0,0,0,18.72,28.5
1661287319,1,1,1221.41,0,0,18.72,28.5
1661287320,1,1,128.57,0,411.42,18.72,28.5
1661287511,1,1,771.42,1157.14,1028.57,18.72,28.5
1661287512,1,1,411.42,0,0,18.72,28.5
1661287513,1,1,411.42,0,231.42,18.72,28.5
1661287514,1,1,0,0,0,18.72,28.5
1661287515,1,1,0,205.71,0,18.72,28.5
1661287701,1,1,244.28,0,0,18.72,28.5
1661287702,1,1,0,0,0,18.72,28.5
1661287703,1,1,578.56,205.71,205.71,18.72,28.5
1661287704,1,1,0,0,0,18.72,28.5
1661287705,1,1,167.14,334.28,0,18.72,28.5
1661301016,1,1,0,321.42,0,18.72,28.5
1661301018,1,1,0,0,0,18.72,28.5
1661301019,1,1,0,359.99,0,18.72,28.5
1661301020,1,1,321.42,0,0,18.72,28.5
1661301411,1,1,0,899.98,0,18.72,28.5
1661301412,1,1,205.71,334.28,642.85,18.72,28.5
1661301413,1,1,0,655.7,0,18.72,28.5
1661301414,1,1,0,347.14,0,18.72,28.5
1661301415,1,1,0,321.42,0,18.72,28.5
1661301421,1,1,0,0,0,18.72,28.5
1661301422,1,1,205.71,167.14,642.85,18.72,28.5
1661301423,1,1,1414.27,0,0,18.72,28.5
1661301424,1,1,2121.42,0,1208.56,18.72,28.5
1661301425,1,1,0,0,0,18.72,28.5
1661301806,1,1,0,128.57,0,18.72,28.5
1661301807,1,1,0,642.84,0,18.72,28.5
1661301808,1,1,321.42,192.85,0,18.72,28.5
1661301809,1,1,0,321.42,0,18.72,28.5
1661301810,1,1,475.7,321.42,0,18.72,28.5
1661301901,1,1,0,0,0,18.72,28.5
1661301902,1,1,1208.56,0,0,18.72,28.5
1661301903,1,1,385.71,0,0,18.72,28.5
1661301904,1,1,0,0,0,18.72,28.5
1661301905,1,1,1607.13,167.14,642.85,18.72,28.5
1661303213,1,1,154.28,0,0,18.72,28.5
1661303214,1,1,1478.57,0,0,18.72,28.5
1661303215,1,1,0,359.99,0,18.72,28.5
1661303215,2,1,0,192.85,0,18.72,28.5
1661303215,3,1,192.85,707.13,0,18.72,28.5
1661303216,1,1,0,0,0,18.72,28.5
1661303217,1,1,1478.57,617.14,501.42,18.72,28.5
1661303519,1,1,0,642.84,0,18.72,28.5
1661303520,1,1,642.84,385.71,192.85,18.72,28.5
1661303521,1,1,0,758.55,1645.7,18.72,28.5
1661303522,1,1,912.85,347.14,0,18.72,28.5
1661303601,1,1,205.71,0,0,18.72,28.5
1661303602,1,1,0,321.42,0,18.72,28.5
1661303603,1,1,77.14,0,0,18.72,28.5
1661303604,1,1,745.69,295.7,462.85,18.72,28.5
1661303605,1,1,899.97,578.56,385.71,18.72,28.5
1661303606,1,1,475.7,295.71,0,18.72,28.5
1661303707,1,1,822.83,539.97,411.42,18.72,28.5
1661303708,1,1,617.13,617.14,0,18.72,28.5
1661303712,1,1,1054.27,359.99,0,18.72,28.5
1661316301,1,1,0,179.99,0,18.72,28.5
1661316302,1,1,0,0,0,18.72,28.5
1661316303,1,1,0,0,0,18.72,28.5
1661316304,1,1,128.57,0,0,18.72,28.5
1661316305,1,1,0,0,0,18.72,28.5
1661316321,1,1,231.42,0,0,18.72,28.5
1661316322,1,1,0,501.42,0,18.72,28.5
1661316323,1,1,0,167.14,0,18.72,28.5
1661316324,1,1,0,167.14,0,18.72,28.5
1661316325,1,1,0,167.14,0,18.72,28.5
1661316416,1,1,192.85,0,0,18.72,28.5
1661316417,1,1,1067.12,424.28,0,18.72,28.5
1661316418,1,1,2005.71,655.69,0,18.72,28.5
1661316419,1,1,282.85,359.98,0,18.72,28.5
1661316420,1,1,424.28,0,0,18.72,28.5
1661316811,1,1,0,771.42,0,18.72,28.5
1661316812,1,1,822.85,0,205.71,18.72,28.5
1661316813,1,1,0,822.85,0,18.72,28.5
1661316814,1,1,0,0,0,18.72,28.5
1661316815,1,1,231.42,0,0,18.72,28.5
1661316907,1,1,411.42,578.56,0,18.72,28.5
1661316908,1,1,385.71,0,0,18.72,28.5
1661316909,1,1,899.97,681.42,745.71,18.72,28.5
1661316910,1,1,0,167.14,0,18.72,28.5
1661339001,1,1,617.14,0,899.99,18.72,28.5
1661339002,1,1,1221.41,0,0,18.72,28.5
1661339003,1,1,192.85,0,0,18.72,28.5
1661339004,1,1,3214.27,0,1414.28,18.72,28.5
1661339005,1,1,2301.4,809.99,0,18.72,28.5
1661339216,1,1,2378.54,0,0,18.72,28.5
1661339217,1,1,3985.66,462.84,642.85,18.72,28.5
1661339218,1,1,231.42,0,0,18.72,28.5
1661339219,1,1,1504.25,0,218.57,18.72,28.5
1661339220,1,1,2262.82,0,385.71,18.72,28.5
1661339221,1,1,5867.98,192.85,0,18.72,28.5
1661339222,1,1,0,0,1928.56,18.72,28.5
1661339223,1,1,651.85,0,1054.28,18.72,28.5
1661339225,1,1,4782.83,0,835.71,18.72,28.5
1661339606,1,1,0,0,0,18.72,28.5
1661339607,1,1,694.28,0,0,18.72,28.5
1661339608,1,1,1555.44,281.18,133.71,18.72,28.5
1661339609,1,1,0,0,0,18.72,28.5
1661339610,1,1,1221.42,359.99,0,18.72,28.5
1661339711,1,1,578.55,231.42,218.57,18.72,28.5
1661339712,1,1,1060.7,0,0,18.72,28.5
1661339713,1,1,0,411.42,0,18.72,28.5
1661339714,1,1,2057.13,0,0,18.72,28.5
1661339715,1,1,938.55,0,1478.57,18.72,28.5
1661350306,1,1,1157.13,514.28,0,18.72,28.5
1661350308,1,1,0,0,0,18.72,28.5
1661350309,1,1,3471.42,0,0,18.72,28.5
1661350310,1,1,2532.83,0,0,18.72,28.5
1661350321,1,1,257.14,0,0,18.72,28.5
1661350322,1,1,1992.82,359.98,0,18.72,28.5
1661350323,1,1,797.12,359.99,642.85,18.72,28.5
1661350324,1,1,0,353.05,0,18.72,28.5
1661350501,1,1,128.57,359.99,0,18.72,28.5
1661350502,1,1,1928.56,0,0,18.72,28.5
1661350503,1,1,372.85,0,0,18.72,28.5
1661350504,1,1,1285.7,0,0,18.72,28.5
1661350505,1,1,514.28,0,0,18.72,28.5
1661350816,1,1,925.7,462.85,501.42,18.72,28.5
1661350817,1,1,2815.67,231.42,437.14,18.72,28.5
1661350818,1,1,385.71,0,0,18.72,28.5
1661350820,1,1,1555.69,257.14,0,18.72,28.5
1661350911,1,1,1002.85,0,0,18.72,28.5
1661350912,1,1,0,0,0,18.72,28.5
1661350913,1,1,617.13,0,0,18.72,28.5
1661350915,1,1,205.71,334.28,449.99,18.72,28.5
1661411013,1,2,192.85,0,642.85,18.72,28.5
1661411014,1,2,0,0,0,18.72,28.5
1661411014,2,2,848.55,424.27,0,18.72,28.5
1661411015,1,2,128.57,0,0,18.72,28.5
1661411016,1,2,0,0,0,18.72,28.5
1661411017,1,2,437.14,0,0,18.72,28.5
1661411017,2,2,0,359.99,0,18.72,28.5
1661411018,1,2,411.4,154.28,0,18.72,28.5
1661411407,1,2,0,527.12,0,18.72,28.5
1661411408,1,2,732.85,0,1195.71,18.72,28.5
1661411408,2,2,385.71,527.13,0,18.72,28.5
1661411409,1,2,578.56,308.57,0,18.72,28.5
1661411410,1,2,1124.99,186.42,0,18.72,28.5
1661411411,1,2,0,192.85,0,18.72,28.5
1661411412,1,2,835.7,295.71,0,18.72,28.5
1661411619,1,2,0,0,0,18.72,28.5
1661411620,1,2,282.84,231.42,0,18.72,28.5
1661411621,1,2,5554.27,0,0,18.72,28.5
1661411622,1,2,257.14,0,0,18.72,28.5
1661411622,2,2,0,0,0,18.72,28.5
1661411623,1,2,964.25,154.28,0,18.72,28.5
1661411623,2,2,514.27,167.14,359.99,18.72,28.5
1661411624,1,2,231.42,282.85,0,18.72,28.5
1661411801,1,2,1864.26,0,0,18.72,28.5
1661411802,1,2,2584.28,192.85,0,18.72,28.5
1661411803,1,2,0,0,0,18.72,28.5
1661411804,1,2,578.56,205.71,0,18.72,28.5
1661411805,1,2,1272.82,0,642.85,18.72,28.5
1661411806,1,2,899.99,192.84,771.42,18.72,28.5
1661495207,1,2,2699.99,282.85,0,18.72,28.5
1661495208,1,2,0,0,0,18.72,28.5
1661495209,1,2,1002.83,205.71,0,18.72,28.5
1661495210,1,2,1311.38,128.57,0,18.72,28.5
1661495211,1,2,475.71,0,0,18.72,28.5
1661495319,1,2,1349.98,282.85,0,18.72,28.5
1661495321,1,2,1272.83,0,0,18.72,28.5
1661495512,1,2,1105.69,308.56,642.85,18.72,28.5
1661495513,1,2,655.69,0,642.85,18.72,28.5
1661495514,1,2,1002.82,0,0,18.72,28.5
1661495515,1,2,771.41,359.99,0,18.72,28.5
1661495516,1,2,2635.69,192.85,0,18.72,28.5
1661495701,1,2,385.71,411.42,0,18.72,28.5
1661495702,1,2,1748.54,179.99,0,18.72,28.5
1661495703,1,2,1157.13,0,514.28,18.72,28.5
1661495704,1,2,385.7,0,231.42,18.72,28.5
1661495705,1,2,1529.96,0,0,18.72,28.5
1661495706,1,2,745.69,244.28,771.42,18.72,28.5
1661588017,1,2,0,0,0,18.72,28.5
1661588019,1,2,527.13,0,0,18.72,28.5
1661588020,1,2,282.85,385.71,0,18.72,28.5
1661588021,1,2,1427.12,321.42,0,18.72,28.5
1661588022,1,2,719.99,1054.27,0,18.72,28.5
1661588411,1,2,1285.69,0,3085.7,18.72,28.5
1661588412,1,2,0,0,0,18.72,28.5
1661588413,1,2,1645.69,231.42,1542.85,18.72,28.5
1661588414,1,2,2314.25,0,0,18.72,28.5
1661588415,1,2,848.56,0,0,18.72,28.5
1661588416,1,2,2005.68,0,0,18.72,28.5
1661588423,1,2,192.85,0,0,18.72,28.5
1661588424,1,2,2969.97,0,334.28,18.72,28.5
1661588425,1,2,167.14,359.99,0,18.72,28.5
1661588426,1,2,0,0,771.42,18.72,28.5
1661588427,1,2,1414.26,385.71,0,18.72,28.5
1661588806,1,2,1337.11,179.99,0,18.72,28.5
1661588807,1,2,1414.25,160.71,0,18.72,28.5
1661588808,1,2,681.4,327.85,0,18.72,28.5
1661588809,1,2,514.28,0,514.28,18.72,28.5
1661588809,2,2,257.14,321.42,0,18.72,28.5
1661588810,1,2,0,192.85,0,18.72,28.5
1661588901,1,2,0,0,0,18.72,28.5
1661588902,1,2,964.27,128.57,401.14,18.72,28.5
1661588903,1,2,102.85,0,0,18.72,28.5
1661697006,1,1,231.42,359.99,0,18.72,28.5
1661697007,1,1,0,0,0,18.72,28.5
1661697008,1,1,0,0,0,18.72,28.5
1661697009,1,1,0,0,0,18.72,28.5
1661697401,1,1,321.42,321.42,0,18.72,28.5
1661697402,1,1,1697.12,449.99,411.42,18.72,28.5
1661697403,1,1,0,334.28,0,18.72,28.5
1661697405,1,1,1005.41,0,321.42,18.72,28.5
1661697422,1,1,437.13,0,0,18.72,28.5
1661697423,1,1,887.12,0,0,18.72,28.5
1661697424,1,1,668.56,578.56,0,18.72,28.5
1661697425,1,1,411.42,385.71,0,18.72,28.5
1661697426,1,1,218.57,771.41,0,18.72,28.5
1661697611,1,1,1015.7,0,0,18.72,28.5
1661697612,1,1,0,694.28,0,18.72,28.5
1661697613,1,1,257.14,899.99,1208.56,18.72,28.5
1661697614,1,1,0,0,0,18.72,28.5
1661697615,1,1,218.57,359.99,0,18.72,28.5
1661697716,1,1,205.71,179.99,0,18.72,28.5
1661697717,1,1,617.13,469.28,0,18.72,28.5
1661697718,1,1,0,0,0,18.72,28.5
1661697719,1,1,205.71,771.41,0,18.72,28.5
1661697720,1,1,0,578.56,0,18.72,28.5
1661697721,1,1,1015.69,482.13,0,18.72,28.5
1661789201,1,1,0,0,0,18.72,28.5
1661789202,1,1,385.71,0,0,18.72,28.5
1661789204,1,1,411.42,192.85,0,18.72,28.5
1661789205,1,1,0,102.85,0,18.72,28.5
1661789206,1,1,257.14,192.85,449.99,18.72,28.5
1661789313,1,1,475.7,0,0,18.72,28.5
1661789314,1,1,128.57,0,0,18.72,28.5
1661789315,1,1,2571.41,385.7,0,18.72,28.5
1661789316,1,1,835.69,0,462.85,18.72,28.5
1661789317,1,1,257.14,0,0,18.72,28.5
1661789317,2,1,1221.42,0,0,18.72,28.5
1661789318,1,1,771.42,0,0,18.72,28.5
1661789508,1,1,707.13,0,0,18.72,28.5
1661789509,1,1,154.28,0,0,18.72,28.5
1661789510,1,1,899.99,0,0,18.72,28.5
1661789512,1,1,269.99,0,0,18.72,28.5
1661789919,1,1,0,0,0,18.72,28.5
1661789920,1,1,771.4,257.14,0,18.72,28.5
1661789921,1,1,0,0,0,18.72,28.5
1661789922,1,1,874.28,642.85,0,18.72,28.5
1661789923,1,1,1272.84,0,0,18.72,28.5
1661789924,1,1,899.99,231.42,0,18.72,28.5
1700036404,1,3,0,0,0,18.72,28.5
1700036405,1,3,848.57,192.85,0,18.72,28.5
1700036406,1,3,2494.25,578.57,1247.14,18.72,28.5
1700045501,1,2,1105.69,0,1285.71,18.72,28.5
1700045502,1,2,2982.8,308.56,0,18.72,28.5
1700045503,1,2,1619.97,295.71,0,18.72,28.5
1700045505,1,2,0,0,0,18.72,28.5
1700045506,1,2,154.28,192.85,308.57,18.72,28.5
1700056301,1,2,488.56,449.99,0,18.72,28.5
1700056302,1,2,404.98,0,0,18.72,28.5
1700056303,1,2,642.85,1337.13,0,18.72,28.5
1700056304,1,2,578.56,192.85,0,18.72,28.5
1700056305,1,2,0,0,0,18.72,28.5
1700056306,1,2,437.13,334.28,0,18.72,28.5
1700060903,1,2,964.26,334.28,771.42,18.72,28.5
1700060903,2,2,0,334.28,0,18.72,28.5
1700060904,1,2,475.71,385.7,0,18.72,28.5
1700060905,1,2,1285.67,231.42,0,18.72,28.5
1700060906,1,2,0,0,0,18.72,28.5
1700067803,1,2,2327.1,514.28,1478.56,18.72,28.5
1700067804,1,2,552.84,321.42,0,18.72,28.5
1700067805,1,2,6299.98,257.14,514.28,18.72,28.5
1700067806,1,2,128.57,0,0,18.72,28.5
1700068002,1,3,257.14,0,0,18.72,28.5
1700068005,1,3,552.84,0,0,18.72,28.5
1700068006,1,3,449.99,0,0,18.72,28.5
1700082401,1,2,1581.41,1922.13,0,18.72,28.5
1700082402,1,2,1671.39,334.28,0,18.72,28.5
1700082403,1,2,1491.37,321.42,0,18.72,28.5
1700082404,1,2,1645.7,0,0,18.72,28.5
1700082405,1,2,2134.23,359.99,0,18.72,28.5
1700082406,1,2,0,0,0,18.72,28.5
1700096001,1,2,951.42,0,964.28,18.72,28.5
1700096002,1,2,1182.83,192.85,0,18.72,28.5
1700096003,1,2,514.28,218.57,0,18.72,28.5
1700096004,1,2,0,0,0,18.72,28.5
1700096005,1,2,719.98,107.99,437.14,18.72,28.5
